doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type
10.1038/s41398-019-0568-5;Springer Nature Fully Open;YFA_SOA;;Josef Isung;05-aug-19;2019;;2940;BK;EUR;;gold
10.1186/s12889-019-7420-y;Springer Nature Fully Open;YFA_SOA;;Christine Delisle Nyström;05-aug-19;2019;;2145;BK;EUR;;gold
10.1186/s12891-019-2740-8;Springer Nature Fully Open;YFA_SOA;;Josefina Skogö Nyvang;05-aug-19;2019;;1745;BK;EUR;;gold
10.1186/s12859-019-3017-9;Springer Nature Fully Open;YFA_SOA;;Shintaro Katayama;05-aug-19;2019;;1690;BK;EUR;;gold
10.1186/s13741-019-0121-3;Springer Nature Fully Open;YFA_SOA;;Megha Sharma;26-juli-19;2019;;1995;BK;EUR;;gold
10.1038/s41467-019-11632-9;Springer Nature Fully Open;YFA_SOA;;Nicole Marquardt;24-juli-19;2019;;4290;BK;EUR;;gold
10.1038/s41467-019-11517-x;Springer Nature Fully Open;YFA_SOA;;Per-Olof Berggren;22-juli-19;2019;;4290;BK;EUR;;gold
10.1186/s13058-019-1175-3;Springer Nature Fully Open;YFA_SOA;;Haomin Yang;22-juli-19;2019;;2680;BK;EUR;;gold
10.1186/s40359-019-0326-8;Springer Nature Fully Open;YFA_SOA;;Karolina Sörman;22-juli-19;2019;;1745;BK;EUR;;gold
10.1186/s12888-019-2216-2;Springer Nature Fully Open;YFA_SOA;;Susanna Jernelöv;19-juli-19;2019;;1870;BK;EUR;;gold
10.1038/s41467-019-11510-4;Springer Nature Fully Open;YFA_SOA;;Staffan Strömblad;18-juli-19;2019;;4290;BK;EUR;;gold
10.1186/s12877-020-01654-0;Springer Nature Fully Open;YFA_SOA;;Riitta Moller;16-juli-20;2020;;1990;BK;EUR;;gold
10.1186/s10194-020-01160-z;Springer Nature Fully Open;YFA_SOA;;Hajer Jasim;16-juli-20;2020;;2290;BK;EUR;;gold
10.1186/s12989-020-00370-2;Springer Nature Fully Open;YFA_SOA;;Huiyuan Zheng;20-juli-20;2020;;2570;BK;EUR;;gold
10.1186/s12859-020-03669-1;Springer Nature Fully Open;YFA_SOA;;Fotis Psomopoulos;20-juli-20;2020;;1790;BK;EUR;;gold
10.1038/s41598-020-69904-0;Springer Nature Fully Open;YFA_SOA;;Sowmya Ramesh;21-juli-20;2020;;1570;BK;EUR;;gold
10.1186/s12959-020-00235-w;Springer Nature Fully Open;YFA_SOA;;Anna Kistner;23-juli-20;2020;;1990;BK;EUR;;gold
10.1038/s41598-020-70458-4;Springer Nature Fully Open;YFA_SOA;;Susanna Larsson;23-juli-20;2020;;1570;BK;EUR;;gold
10.1038/s41398-020-00994-0;Springer Nature Fully Open;YFA_SOA;;Kristiina Tammimies;23-juli-20;2020;;3060;BK;EUR;;gold
10.1186/s13550-020-00676-4;Springer Nature Fully Open;YFA_SOA;;Vera Kerstens;23-juli-20;2020;;2290;BK;EUR;;gold
10.1038/s41598-020-70541-w;Springer Nature Fully Open;YFA_SOA;;Nina Olausson;23-juli-20;2020;;1570;BK;EUR;;gold
10.1038/s41467-020-17929-4;Springer Nature Fully Open;YFA_SOA;;Saida Hadjab-Lallemend;23-juli-20;2020;;4380;BK;EUR;;gold
10.1038/s41467-020-17871-5;Springer Nature Fully Open;YFA_SOA;;Karl Carlstrom;24-juli-20;2020;;4380;BK;EUR;;gold
10.1186/s12961-020-00607-8;Springer Nature Fully Open;YFA_SOA;;Ziad El-Khatib;28-juli-20;2020;;2170;BK;EUR;;gold
10.1038/s41598-020-70412-4;Springer Nature Fully Open;YFA_SOA;;Kristian Dreij;28-juli-20;2020;;1570;BK;EUR;;gold
10.1186/s12955-020-01520-y;Springer Nature Fully Open;YFA_SOA;;Poorna Anandavadivelan;28-juli-20;2020;;1990;BK;EUR;;gold
10.1186/s12886-020-01592-w;Springer Nature Fully Open;YFA_SOA;;Marcelo Ayala;30-juli-20;2020;;1790;BK;EUR;;gold
10.1186/s12984-020-00740-z;Springer Nature Fully Open;YFA_SOA;;Susanne Palmcrantz;30-juli-20;2020;;2290;BK;EUR;;gold
10.1186/s12947-020-00214-1;Springer Nature Fully Open;YFA_SOA;;Lotta Herling;03-aug-20;2020;;2290;BK;EUR;;gold
10.1186/s12913-020-05622-7;Springer Nature Fully Open;YFA_SOA;;Sara Tolf;03-aug-20;2020;;2040;BK;EUR;;gold
10.1038/s41598-020-70526-9;Springer Nature Fully Open;YFA_SOA;;Laura Kananen;04-aug-20;2020;;1570;BK;EUR;;gold
10.1186/s12888-020-02810-x;Springer Nature Fully Open;YFA_SOA;;Cynthia Bulik;06-aug-20;2020;;1990;BK;EUR;;gold
10.1186/s12886-020-01601-y;Springer Nature Fully Open;YFA_SOA;;Urszula Arnljots;07-aug-20;2020;;1790;BK;EUR;;gold
10.1038/s41467-020-18174-5;Springer Nature Fully Open;YFA_SOA;;Gerald McInerney;10-aug-20;2020;;4380;BK;EUR;;gold
10.1186/s13058-020-01332-4;Springer Nature Fully Open;YFA_SOA;;Marike Gabrielson;12-aug-20;2020;;2790;BK;EUR;;gold
10.1186/s12936-020-03274-w;Springer Nature Fully Open;YFA_SOA;;Johan Ursing;13-aug-20;2020;;1870;BK;EUR;;gold
10.1186/s12877-020-01712-7;Springer Nature Fully Open;YFA_SOA;;Zarina Nahar Kabir;17-aug-20;2020;;2040;BK;EUR;;gold
10.1038/s41598-020-71467-z;Springer Nature Fully Open;YFA_SOA;;Pawel Tacikowski;17-aug-20;2020;;1570;BK;EUR;;gold
10.1186/s12889-020-09407-9;Springer Nature Fully Open;YFA_SOA;;Mo Wang;18-aug-20;2020;;2170;BK;EUR;;gold
10.1186/s12877-020-01718-1;Springer Nature Fully Open;YFA_SOA;;Eling D. de Bruin;20-aug-20;2020;;2040;BK;EUR;;gold
10.1186/s12876-020-01433-6;Springer Nature Fully Open;YFA_SOA;;Christofer Juhlin;20-aug-20;2020;;1870;BK;EUR;;gold
10.1186/s40959-020-00070-y;Springer Nature Fully Open;YFA_SOA;;Renske Altena;20-aug-20;2020;;1990;BK;EUR;;gold
10.1186/s12889-020-09449-z;Springer Nature Fully Open;YFA_SOA;;Long Nguyen;25-aug-20;2020;;2170;BK;EUR;;gold
10.1038/s41467-020-18492-8;Springer Nature Fully Open;YFA_SOA;;Doghao Lu;25-aug-20;2020;;4380;BK;EUR;;gold
10.1038/s41746-020-00327-x;Springer Nature Fully Open;YFA_SOA;;Fabian Lenhard;25-aug-20;2020;;2290;BK;EUR;;gold
10.1186/s12931-020-01493-y;Springer Nature Fully Open;YFA_SOA;;Elizabeth Arkema;25-aug-20;2020;;2290;BK;EUR;;gold
10.1038/s41598-020-72141-0;Springer Nature Fully Open;YFA_SOA;;Henrik Falhammar;25-aug-20;2020;;1570;BK;EUR;;gold
10.1186/s12889-020-09431-9;Springer Nature Fully Open;YFA_SOA;;Karin Charlotta Nilsen;26-aug-20;2020;;2170;BK;EUR;;gold
10.1038/s41598-020-72456-y;Springer Nature Fully Open;YFA_SOA;;Christoph Nowak;27-aug-20;2020;;1570;BK;EUR;;gold
10.1038/s41467-020-18512-7;Springer Nature Fully Open;YFA_SOA;;Igor Adameyko;27-aug-20;2020;;4380;BK;EUR;;gold
10.1038/s41598-020-72646-8;Springer Nature Fully Open;YFA_SOA;;Tobias Wibble;31-aug-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-72588-1;Springer Nature Fully Open;YFA_SOA;;Jens Hjerling Leffler;03-sep-20;2020;;1570;BK;EUR;;gold
10.1038/s41467-020-18611-5;Springer Nature Fully Open;YFA_SOA;;Bjorn Reinius;03-sep-20;2020;;4380;BK;EUR;;gold
10.1186/s12877-020-01731-4;Springer Nature Fully Open;YFA_SOA;;Sofia Vikström;03-sep-20;2020;;2040;BK;EUR;;gold
10.1186/s13229-020-00375-w;Springer Nature Fully Open;YFA_SOA;;Lisa Espinosa;04-sep-20;2020;;2570;BK;EUR;;gold
10.1186/s12889-020-09515-6;Springer Nature Fully Open;YFA_SOA;;Aya Olivia Nakitanda;07-sep-20;2020;;2170;BK;EUR;;gold
10.1186/s13550-020-00694-2;Springer Nature Fully Open;YFA_SOA;;Emma Jussing;07-sep-20;2020;;2290;BK;EUR;;gold
10.1186/s13023-020-01534-1;Springer Nature Fully Open;YFA_SOA;;Ana Requena-Méndez;08-sep-20;2020;;2170;BK;EUR;;gold
10.1186/s12887-020-02338-9;Springer Nature Fully Open;YFA_SOA;;Pernilla Danielsson;10-sep-20;2020;;1990;BK;EUR;;gold
10.1038/s41522-020-00146-8;Springer Nature Fully Open;YFA_SOA;;Juan Du;14-sep-20;2020;;2680;BK;EUR;;gold
10.1038/s41467-020-18848-0;Springer Nature Fully Open;YFA_SOA;;Charlotte Thålin;14-sep-20;2020;;4380;BK;EUR;;gold
10.1038/s41522-020-00150-y;Springer Nature Fully Open;YFA_SOA;;Agneta Richter-Dahlfors;14-sep-20;2020;;2680;BK;EUR;;gold
10.1186/s40635-020-00345-9;Springer Nature Fully Open;YFA_SOA;;Robert G Hahn;14-sep-20;2020;;1990;BK;EUR;;gold
10.1186/s12888-020-02868-7;Springer Nature Fully Open;YFA_SOA;;Anette GM Johansson;15-sep-20;2020;;1990;BK;EUR;;gold
10.1038/s41467-020-18863-1;Springer Nature Fully Open;YFA_SOA;;Simon Elsässer;15-sep-20;2020;;4380;BK;EUR;;gold
10.1038/s41525-020-00152-x;Springer Nature Fully Open;YFA_SOA;;Kristiina Tammimies;16-sep-20;2020;;2680;BK;EUR;;gold
10.1186/s12889-020-09567-8;Springer Nature Fully Open;YFA_SOA;;Annina Ropponen;18-sep-20;2020;;2170;BK;EUR;;gold
10.1038/s41467-020-18882-y;Springer Nature Fully Open;YFA_SOA;;Gilad Silberberg;18-sep-20;2020;;4380;BK;EUR;;gold
10.1038/s41598-020-72067-7;Springer Nature Fully Open;YFA_SOA;;Susanne  Gabrielsson;18-sep-20;2020;;1570;BK;EUR;;gold
10.1186/s12957-020-02037-w;Springer Nature Fully Open;YFA_SOA;;Darius Barimani;21-sep-20;2020;;1990;BK;EUR;;gold
10.1038/s41419-020-03097-2;Springer Nature Fully Open;YFA_SOA;;Suzanne Egyhazi Brage;22-sep-20;2020;;3170;BK;EUR;;gold
10.1186/s13049-020-00799-6;Springer Nature Fully Open;YFA_SOA;;Björn af Ugglas;24-sep-20;2020;;2170;BK;EUR;;gold
10.1038/s41533-020-00204-w;Springer Nature Fully Open;YFA_SOA;;Hanna Sandelowsky;24-sep-20;2020;;2290;BK;EUR;;gold
10.1186/s13017-020-00338-9;Springer Nature Fully Open;YFA_SOA;;Nobhojit Roy;25-sep-20;2020;;2490;BK;EUR;;gold
10.1186/s12859-020-03784-z;Springer Nature Fully Open;YFA_SOA;;Ewoud Ewing;25-sep-20;2020;;1790;BK;EUR;;gold
10.1038/s41598-020-74368-3;Springer Nature Fully Open;YFA_SOA;;Helen Kaipe;28-sep-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-74191-w;Springer Nature Fully Open;YFA_SOA;;Owe Orwar;28-sep-20;2020;;1570;BK;EUR;;gold
10.1186/s12947-020-00224-z;Springer Nature Fully Open;YFA_SOA;;Martin Ugander;29-sep-20;2020;;2290;BK;EUR;;gold
10.1038/s41598-020-74489-9;Springer Nature Fully Open;YFA_SOA;;Sandra Tamm;01-okt-20;2020;;1570;BK;EUR;;gold
10.1186/s12916-020-01759-8;Springer Nature Fully Open;YFA_SOA;;Katja Wyss;05-okt-20;2020;;2890;BK;EUR;;gold
10.1186/s12913-020-05805-2;Springer Nature Fully Open;YFA_SOA;;Ashish Pathak;06-okt-20;2020;;2040;BK;EUR;;gold
10.1038/s41598-020-74722-5;Springer Nature Fully Open;YFA_SOA;;Anna Hedman;06-okt-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-74798-z;Springer Nature Fully Open;YFA_SOA;;Nathalie Acevedo;07-okt-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-74892-2;Springer Nature Fully Open;YFA_SOA;;thierry soussi;07-okt-20;2020;;1570;BK;EUR;;gold
10.1186/s13012-020-01052-5;Springer Nature Fully Open;YFA_SOA;;Sara Ingvarsson;08-okt-20;2020;;2170;BK;EUR;;gold
10.1186/s12889-020-09648-8;Springer Nature Fully Open;YFA_SOA;;Maike Winters;09-okt-20;2020;;2170;BK;EUR;;gold
10.1186/s12954-020-00425-9;Springer Nature Fully Open;YFA_SOA;;Malin Värmå Falk;09-okt-20;2020;;2170;BK;EUR;;gold
10.1186/s12882-020-02110-2;Springer Nature Fully Open;YFA_SOA;;Helena Wallin;12-okt-20;2020;;1870;BK;EUR;;gold
10.1186/s12885-020-07511-y;Springer Nature Fully Open;YFA_SOA;;Kenny Rodriguez-Wallberg;12-okt-20;2020;;1999;BK;EUR;;gold
10.1038/s41467-020-19453-x;Springer Nature Fully Open;YFA_SOA;;Goncalo Castelo-Branco;15-okt-20;2020;;4380;BK;EUR;;gold
10.1186/s13024-020-00414-3;Springer Nature Fully Open;YFA_SOA;;Laetitia Lemoine;15-okt-20;2020;;2105;BK;EUR;;gold
10.1038/s41598-020-75400-2;Springer Nature Fully Open;YFA_SOA;;Felix Grassmann;15-okt-20;2020;;1570;BK;EUR;;gold
10.1186/s12978-020-01017-3;Springer Nature Fully Open;YFA_SOA;;Jaran Eriksen;16-okt-20;2020;;2170;BK;EUR;;gold
10.1186/s12873-020-00380-5;Springer Nature Fully Open;YFA_SOA;;Sofi Varg;16-okt-20;2020;;1480;BK;EUR;;gold
10.1038/s41598-020-75884-y;Springer Nature Fully Open;YFA_SOA;;Peyman Bakhshayesh;16-okt-20;2020;;1570;BK;EUR;;gold
10.1186/s12883-020-01968-x;Springer Nature Fully Open;YFA_SOA;;Susanne Guidetti;19-okt-20;2020;;2040;BK;EUR;;gold
10.1038/s41598-020-75775-2;Springer Nature Fully Open;YFA_SOA;;Lucas Ekstrom;19-okt-20;2020;;1570;BK;EUR;;gold
10.1186/s12875-020-01290-y;Springer Nature Fully Open;YFA_SOA;;Joel Freilich;20-okt-20;2020;;1790;BK;EUR;;gold
10.1186/s12909-020-02327-7;Springer Nature Fully Open;YFA_SOA;;Caroline Olsson;20-okt-20;2020;;1790;BK;EUR;;gold
10.1186/s12902-020-00646-w;Springer Nature Fully Open;YFA_SOA;;Hasanain Shukur;26-okt-20;2020;;1790;BK;EUR;;gold
10.1038/s41598-020-76346-1;Springer Nature Fully Open;YFA_SOA;;Peter Stenvinkel;27-okt-20;2020;;1570;BK;EUR;;gold
10.1186/s12911-020-01313-9;Springer Nature Fully Open;YFA_SOA;;Christian Gerdesköld;02-nov-20;2020;;1990;BK;EUR;;gold
10.1186/s12889-020-09788-x;Springer Nature Fully Open;YFA_SOA;;Linnea Kjeldgård;02-nov-20;2020;;2170;BK;EUR;;gold
10.1186/s13195-020-00718-y;Springer Nature Fully Open;YFA_SOA;;VICTOR BLONIECKI;02-nov-20;2020;;2570;BK;EUR;;gold
10.1038/s41598-020-76863-z;Springer Nature Fully Open;YFA_SOA;;Tilo Moede;03-nov-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-76870-0;Springer Nature Fully Open;YFA_SOA;;Jaakko Patrakka;03-nov-20;2020;;1570;BK;EUR;;gold
10.1186/s12978-020-01036-0;Springer Nature Fully Open;YFA_SOA;;Olivia Biermann;03-nov-20;2020;;2170;BK;EUR;;gold
10.1038/s41598-020-76901-w;Springer Nature Fully Open;YFA_SOA;;Liam Ward;04-nov-20;2020;;1570;BK;EUR;;gold
10.1186/s12916-020-01839-9;Springer Nature Fully Open;YFA_SOA;;Susanna Larsson;04-nov-20;2020;;2890;BK;EUR;;gold
10.1186/s12889-020-09830-y;Springer Nature Fully Open;YFA_SOA;;Anna-Maria Lampousi;05-nov-20;2020;;2170;BK;EUR;;gold
10.1186/s12889-020-09844-6;Springer Nature Fully Open;YFA_SOA;;Vishal Diwan;05-nov-20;2020;;2170;BK;EUR;;gold
10.1186/s12904-020-00681-3;Springer Nature Fully Open;YFA_SOA;;Per Fürst;05-nov-20;2020;;1990;BK;EUR;;gold
10.1186/s12884-020-03402-z;Springer Nature Fully Open;YFA_SOA;;Irene Sterpu;06-nov-20;2020;;1870;BK;EUR;;gold
10.1186/s12916-020-01846-w;Springer Nature Fully Open;YFA_SOA;;Shireen Sindi;09-nov-20;2020;;2890;BK;EUR;;gold
10.1038/s41598-020-77452-w;Springer Nature Fully Open;YFA_SOA;;Koustav Ganguly;11-nov-20;2020;;1570;BK;EUR;;gold
10.1186/s12947-020-00228-9;Springer Nature Fully Open;YFA_SOA;;Martin Ugander;11-nov-20;2020;;2290;BK;EUR;;gold
10.1038/s41598-020-77433-z;Springer Nature Fully Open;YFA_SOA;;Francesca Chiodi;11-nov-20;2020;;1570;BK;EUR;;gold
10.1186/s13054-020-03375-7;Springer Nature Fully Open;YFA_SOA;;Maria Cronhjort;12-nov-20;2020;;2680;BK;EUR;;gold
10.1186/s12958-020-00674-0;Springer Nature Fully Open;YFA_SOA;;Ivika Jakson;12-nov-20;2020;;2170;BK;EUR;;gold
10.1038/s41408-020-00403-1;Springer Nature Fully Open;YFA_SOA;;Sara Harrysson;13-nov-20;2020;;3680;BK;EUR;;gold
10.1038/s41598-020-77677-9;Springer Nature Fully Open;YFA_SOA;;Jaan-Olle Andressoo;16-nov-20;2020;;1570;BK;EUR;;gold
10.1038/s41531-020-00148-5;Springer Nature Fully Open;YFA_SOA;;Mattias Andréasson;16-nov-20;2020;;2290;BK;EUR;;gold
10.1038/s41531-020-00145-8;Springer Nature Fully Open;YFA_SOA;;Bojing Liu;16-nov-20;2020;;2290;BK;EUR;;gold
10.1186/s12913-020-05945-5;Springer Nature Fully Open;YFA_SOA;;Emma Granström;19-nov-20;2020;;2040;BK;EUR;;gold
10.1038/s41598-020-78845-7;Springer Nature Fully Open;YFA_SOA;;Nico Dantuma;19-nov-20;2020;;1570;BK;EUR;;gold
10.1186/s12880-020-00526-8;Springer Nature Fully Open;YFA_SOA;;Francesca De Luca;19-nov-20;2020;;1990;BK;EUR;;gold
10.1038/s42003-020-01495-y;Springer Nature Fully Open;YFA_SOA;;Sergiu-Bogdan Catrina;19-nov-20;2020;;2680;BK;EUR;;gold
10.1038/s41598-020-78009-7;Springer Nature Fully Open;YFA_SOA;;Inga Szurgot;19-nov-20;2020;;1570;BK;EUR;;gold
10.1186/s41606-020-00053-z;Springer Nature Fully Open;YFA_SOA;;Markus Jansson-Fröjmark;19-nov-20;2020;;1790;BK;EUR;;gold
10.1186/s12884-020-03438-1;Springer Nature Fully Open;YFA_SOA;;Anne Christenson;23-nov-20;2020;;1870;BK;EUR;;gold
10.1186/s12891-020-03822-0;Springer Nature Fully Open;YFA_SOA;;Johanna Rundgren;23-nov-20;2020;;2040;BK;EUR;;gold
10.1186/s40478-020-01093-3;Springer Nature Fully Open;YFA_SOA;;Jinming Han;24-nov-20;2020;;2490;BK;EUR;;gold
10.1038/s42003-020-01513-z;Springer Nature Fully Open;YFA_SOA;;Marion Korach-André;24-nov-20;2020;;2680;BK;EUR;;gold
10.1186/s13039-020-00520-3;Springer Nature Fully Open;YFA_SOA;;Erik Iwarsson;26-nov-20;2020;;2290;BK;EUR;;gold
10.1038/s42003-020-01529-5;Springer Nature Fully Open;YFA_SOA;;Pavitra Kannan;27-nov-20;2020;;2680;BK;EUR;;gold
10.1038/s41598-020-78627-1;Springer Nature Fully Open;YFA_SOA;;Pei-Yin Pan;27-nov-20;2020;;1570;BK;EUR;;gold
10.1186/s13075-020-02386-7;Springer Nature Fully Open;YFA_SOA;;Johan Frostegard;30-nov-20;2020;;2290;BK;EUR;;gold
10.1186/s12909-020-02407-8;Springer Nature Fully Open;YFA_SOA;;Agnes Elmberger;30-nov-20;2020;;1790;BK;EUR;;gold
10.1038/s41598-020-78732-1;Springer Nature Fully Open;YFA_SOA;;Jan Johansson;30-nov-20;2020;;1570;BK;EUR;;gold
10.1186/s12891-020-03856-4;Springer Nature Fully Open;YFA_SOA;;Johan von Heideken;03-dec-20;2020;;2040;BK;EUR;;gold
10.1186/s12889-020-10002-1;Springer Nature Fully Open;YFA_SOA;;Susanne Andermo;03-dec-20;2020;;2170;BK;EUR;;gold
10.1186/s12955-020-01641-4;Springer Nature Fully Open;YFA_SOA;;Olivia Ernstsson;07-dec-20;2020;;1990;BK;EUR;;gold
10.1038/s41598-020-79273-3;Springer Nature Fully Open;YFA_SOA;;Lars-Olaf Cardell;07-dec-20;2020;;1570;BK;EUR;;gold
10.1186/s13037-020-00278-y;Springer Nature Fully Open;YFA_SOA;;Christian Bitar;08-dec-20;2020;;2040;BK;EUR;;gold
10.1038/s41467-020-20586-2;Springer Nature Fully Open;YFA_SOA;;Ulrika Norin;10-dec-20;2020;;4380;BK;EUR;;gold
10.1038/s41598-020-79598-z;Springer Nature Fully Open;YFA_SOA;;Manuel Zeitelhofer;10-dec-20;2020;;1570;BK;EUR;;gold
10.1186/s12909-020-02441-6;Springer Nature Fully Open;YFA_SOA;;Nikolaos Christidis;10-dec-20;2020;;1790;BK;EUR;;gold
10.1186/s12889-020-10045-4;Springer Nature Fully Open;YFA_SOA;;Lotta Nybergh;10-dec-20;2020;;2170;BK;EUR;;gold
10.1038/s41598-020-80687-2;Springer Nature Fully Open;YFA_SOA;;Ivanka Savic;11-dec-20;2020;;1570;BK;EUR;;gold
10.1038/s41522-020-00177-1;Springer Nature Fully Open;YFA_SOA;;Alberto Martín-Rodríguez;11-dec-20;2020;;2680;BK;EUR;;gold
10.1186/s12877-020-01962-5;Springer Nature Fully Open;YFA_SOA;;Jiangwei Sun;14-dec-20;2020;;2040;BK;EUR;;gold
10.1186/s12876-020-01581-9;Springer Nature Fully Open;YFA_SOA;;Yvonne Nartey;15-dec-20;2020;;1870;BK;EUR;;gold
10.1038/s41598-020-79959-8;Springer Nature Fully Open;YFA_SOA;;Lynnea Myers;15-dec-20;2020;;1570;BK;EUR;;gold
10.1038/s41398-020-01183-9;Springer Nature Fully Open;YFA_SOA;;Elisabet Stener-Victorin;16-dec-20;2020;;3060;BK;EUR;;gold
10.1186/s11689-020-09352-z;Springer Nature Fully Open;YFA_SOA;;Viktoria Johansson;17-dec-20;2020;;2040;BK;EUR;;gold
10.1038/s42003-020-01606-9;Springer Nature Fully Open;YFA_SOA;;Kenneth Chien;17-dec-20;2020;;2680;BK;EUR;;gold
10.1038/s41598-020-80226-z;Springer Nature Fully Open;YFA_SOA;;Torbjörn Ramqvist;18-dec-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-80352-8;Springer Nature Fully Open;YFA_SOA;;Vicent Pelechano;21-dec-20;2020;;1570;BK;EUR;;gold
10.1186/s12913-020-06042-3;Springer Nature Fully Open;YFA_SOA;;Karin Pukk Harenstam;23-dec-20;2020;;2040;BK;EUR;;gold
10.1186/s13104-020-05432-4;Springer Nature Fully Open;YFA_SOA;;Marta Roczniewska;23-dec-20;2020;;1270;BK;EUR;;gold
10.1080/0284186x.2019.1711165;Taylor&Francis;YFA_TAY;;Salomon Tendler;02-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13825585.2020.1713982;Taylor&Francis;YFA_TAY;;Jonas Persson;09-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15592294.2019.1710913;Taylor&Francis;YFA_TAY;;Andreas Lennartsson;09-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23723556.2019.1710992;Taylor&Francis;YFA_TAY;;Anita Gondor;13-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365513.2020.1716266;Taylor&Francis;YFA_TAY;;Anders Kallner;13-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00313831.2020.1716064;Taylor&Francis;YFA_TAY;;Anette Lohmander;13-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13625187.2020.1718091;Taylor&Francis;YFA_TAY;;Karin Lichtenstein Liljeblad;17-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/10826084.2020.1720246;Taylor&Francis;YFA_TAY;;Tony Nilsson;22-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2020.1720281;Taylor&Francis;YFA_TAY;;Aristeidis Grigoriadis;22-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/02678373.2020.1719553;Taylor&Francis;YFA_TAY;;Anne Richter;22-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/2000656x.2020.1720700;Taylor&Francis;YFA_TAY;;Ebba Lindqvist;23-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/08039488.2020.1719194;Taylor&Francis;YFA_TAY;;Carl Johan Ekman;23-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13575279.2020.1723066;Taylor&Francis;YFA_TAY;;Petra Adeback;27-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00365521.2020.1724322;Taylor&Francis;YFA_TAY;;Shaohua Xie;30-jan-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/00016489.2020.1725114;Taylor&Francis;YFA_TAY;;Maoli Duan;03-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/0284186x.2020.1726456;Taylor&Francis;YFA_TAY;;Sahar Salehi;05-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/13625187.2020.1726887;Taylor&Francis;YFA_TAY;;Helena Kopp Kallner;06-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/09297049.2020.1726885;Taylor&Francis;YFA_TAY;;Lisa Thorell;06-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23744235.2020.1727002;Taylor&Francis;YFA_TAY;;Martin K?berg;06-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/15476286.2020.1727188;Taylor&Francis;YFA_TAY;;Edmund Loh;10-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23744235.2020.1729403;Taylor&Francis;YFA_TAY;;Anders Ternhag;12-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/23748834.2020.1731919;Taylor&Francis;YFA_TAY;;Nobhojit Roy;18-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/17434440.2020.1732814;Taylor&Francis;YFA_TAY;;Per Insulander;19-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/21681805.2020.1734078;Taylor&Francis;YFA_TAY;;Elisabeth Farrelly;24-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/14737167.2020.1734456;Taylor&Francis;YFA_TAY;;Brian Godman;24-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
10.1080/11038128.2020.1723685;Taylor&Francis;YFA_TAY;;Sarah Wallcook ;24-feb-20;2020;;2319;OPEN_APC_DE_AVG_HBRD;EUR;FALSE;hybrid
